;Pos;Wks;T10;Pk;X?;PkStreams;Total;ARTIST URL;TRACK;song name;album;artist;release_date;length;popularity;danceability;acousticness;energy;instrumentalness;liveness;loudness;speechiness;tempo;time_signature;mode;valence;key;release_month;Top100;Top1000;Top2000;Top2500;music_story_id;instagram_url;instagram_username;instagram_followers
1994;2194;5;;164;;5617068;26745715;1SupJlEpv7RS2tPNRaHViT;1mauYRwbpoGQX6itP2FAJC;Fan de Tus Fotos;Fan de Tus Fotos;Nicky Jam;2021-02-08;197647;84;0.728;0.293;0.689;1.26e-05;0.109;-5.718;0.0725;170.089;4;1;0.431;7;2;0;0;0;1;4560807;http://www.instagram.com/nickyjam;nickyjam;40261557.0
1995;4381;7;;198;;746697;3325366;1SupJlEpv7RS2tPNRaHViT;1PtL0YQRtq3qxDGUSwZPJ5;Travesuras;Nicky Jam Hits;Nicky Jam;2014-09-09;195453;67;0.77;0.139;0.79;0.0;0.0829;-5.453;0.0814;93.97;4;0;0.872;10;9;0;0;0;0;4560807;http://www.instagram.com/nickyjam;nickyjam;40261557.0
1996;895;37;;76;;5135526;145386210;1URnnhqYAYcrqrcwql10ft;6fwdbPMwP1zVStm8FybmkO;X;X;Nicky Jam;2018-03-02;173627;5;0.595;0.0364;0.773;0.00108;0.334;-4.736;0.0549;180.073;4;0;0.711;9;3;0;1;1;1;4682681;http://www.instagram.com/21savage;21savage;12329019.0
1997;895;37;;76;;5135526;145386210;1URnnhqYAYcrqrcwql10ft;6fwdbPMwP1zVStm8FybmkO;X;Luv Is Rage 2;Lil Uzi Vert;2017-08-25;173797;58;0.623;0.0043;0.58;0.0;0.394;-7.076;0.332;163.159;4;1;0.301;8;8;0;1;1;1;4682681;http://www.instagram.com/21savage;21savage;12329019.0
1998;258;52;;22;;14030108;442378554;1URnnhqYAYcrqrcwql10ft;2fQrGHiQOvpL9UgPvtYy6G;Bank Account;Issa Album;21 Savage;2017-09-23;220306;78;0.884;0.0151;0.346;7.04e-06;0.0871;-8.228;0.351;75.016;4;0;0.376;8;9;0;1;1;1;4682681;http://www.instagram.com/21savage;21savage;12329019.0
1999;601;26;;21;;16289065;226852124;1URnnhqYAYcrqrcwql10ft;2t8yVaLvJ0RenpXUIAC52d;a lot;i am > i was;21 Savage;2018-12-21;288624;78;0.837;0.0395;0.636;0.00125;0.342;-7.643;0.086;145.972;4;1;0.274;1;12;0;1;1;1;4682681;http://www.instagram.com/21savage;21savage;12329019.0
2000;4405;1;;180;;3195965;3195965;1URnnhqYAYcrqrcwql10ft;19HA9J80qZfIkAnp2g8N2S;Famous;The Life Of Pablo;Kanye West;2016-04-04;196040;0;0.472;0.072;0.746;0.0;0.116;-3.649;0.119;173.955;4;1;0.42;6;4;0;1;1;1;4682681;http://www.instagram.com/21savage;21savage;12329019.0
2001;4405;1;;180;;3195965;3195965;1URnnhqYAYcrqrcwql10ft;19HA9J80qZfIkAnp2g8N2S;Famous;Famous;Mason Ramsey;2018-04-27;192520;45;0.534;0.708;0.815;0.0;0.111;-2.815;0.0278;159.848;4;1;0.564;5;4;0;1;1;1;4682681;http://www.instagram.com/21savage;21savage;12329019.0
2002;4405;1;;180;;3195965;3195965;1URnnhqYAYcrqrcwql10ft;19HA9J80qZfIkAnp2g8N2S;Famous;Issa Album;21 Savage;2017-07-06;234280;0;0.779;0.723;0.597;4.47e-05;0.0508;-9.652;0.434;173.986;4;0;0.646;9;7;0;1;1;1;4682681;http://www.instagram.com/21savage;21savage;12329019.0
2003;1294;20;;93;;4566040;80592386;1URnnhqYAYcrqrcwql10ft;4gmmRb6bZJffOOiww1JGTO;No Heart;Savage Mode;21 Savage;2016-07-15;235040;71;0.906;0.136;0.444;6.44e-05;0.173;-8.692;0.384;140.063;4;0;0.678;4;7;0;0;1;1;4682681;http://www.instagram.com/21savage;21savage;12329019.0
2004;1345;13;;36;;10486087;75465884;1URnnhqYAYcrqrcwql10ft;5u6vkDnOyaf8LsteDAj2ub;Ghostface Killers;Without Warning;21 Savage;2017-10-30;268933;71;0.782;0.331;0.436;1.3e-05;0.342;-7.033;0.155;82.994;4;1;0.243;2;10;0;0;1;1;4682681;http://www.instagram.com/21savage;21savage;12329019.0
2005;1564;8;;24;;15864178;55651027;1URnnhqYAYcrqrcwql10ft;5SWnsxjhdcEDc7LJjq9UHk;Runnin;SAVAGE MODE II;21 Savage;2020-10-02;195906;81;0.819;0.00748;0.626;0.101;0.167;-4.574;0.202;143.01;4;0;0.415;10;10;0;0;1;1;4682681;http://www.instagram.com/21savage;21savage;12329019.0
2006;1590;7;;47;;10766402;53806382;1URnnhqYAYcrqrcwql10ft;2FUNBaa5DwItJtYEBgAblU;monster;i am > i was;21 Savage;2018-12-21;233039;63;0.89;0.158;0.607;0.000228;0.118;-6.916;0.124;134.022;4;0;0.224;9;12;0;0;1;1;4682681;http://www.instagram.com/21savage;21savage;12329019.0
2007;2553;3;;62;;7793151;18191033;1URnnhqYAYcrqrcwql10ft;4IO8X9W69dIQe0EC5ALXhq;Immortal;4 Your Eyez Only;J. Cole;2016-12-09;201666;64;0.744;0.455;0.43;2.73e-06;0.126;-10.604;0.309;92.039;4;0;0.266;3;12;0;0;0;1;4682681;http://www.instagram.com/21savage;21savage;12329019.0
2008;2553;3;;62;;7793151;18191033;1URnnhqYAYcrqrcwql10ft;4IO8X9W69dIQe0EC5ALXhq;Immortal;Immortal;21 Savage;2019-10-31;254723;70;0.741;0.00813;0.87;0.0;0.114;-3.494;0.503;184.194;4;0;0.663;6;10;0;0;0;1;4682681;http://www.instagram.com/21savage;21savage;12329019.0
2009;3291;2;;119;;4241095;7905627;1URnnhqYAYcrqrcwql10ft;0G149jkGWKwrPXUGkEDgWM;Numb;Meteora;Linkin Park;2003-03-24;185586;81;0.496;0.0046;0.863;0.0;0.639;-4.153;0.0381;110.018;4;1;0.243;9;3;0;0;0;1;4682681;http://www.instagram.com/21savage;21savage;12329019.0
2010;3291;2;;119;;4241095;7905627;1URnnhqYAYcrqrcwql10ft;0G149jkGWKwrPXUGkEDgWM;Numb;Issa Album;21 Savage;2017-07-06;271306;0;0.839;0.0438;0.437;2.75e-06;0.131;-11.344;0.285;82.008;4;0;0.464;5;7;0;0;0;1;4682681;http://www.instagram.com/21savage;21savage;12329019.0
2011;2513;3;;83;;8706990;19026035;1URnnhqYAYcrqrcwql10ft;4paAidoE8VAemwU4jgCc6l;all my friends;i am > i was;21 Savage;2018-12-21;211785;64;0.713;0.171;0.62;1.16e-06;0.118;-4.513;0.0422;130.09;4;1;0.206;0;12;0;0;0;0;4682681;http://www.instagram.com/21savage;21savage;12329019.0
2012;2696;2;;53;;10620418;15568011;1URnnhqYAYcrqrcwql10ft;6pcywuOeGGWeOQzdUyti6k;Glock In My Lap;SAVAGE MODE II;21 Savage;2020-10-02;193591;71;0.847;0.00574;0.733;1.04e-05;0.151;-6.439;0.16;130.029;4;0;0.202;10;10;0;0;0;0;4682681;http://www.instagram.com/21savage;21savage;12329019.0
2013;3208;1;;68;;8675173;8675173;1URnnhqYAYcrqrcwql10ft;3CDVMejYHnB1SkEEx0T1N4;Many Men;SAVAGE MODE II;21 Savage;2020-10-02;201856;68;0.635;0.000647;0.793;0.747;0.113;-4.333;0.0322;77.594;4;0;0.281;10;10;0;0;0;0;4682681;http://www.instagram.com/21savage;21savage;12329019.0
2014;3247;1;;77;;8243488;8243488;1URnnhqYAYcrqrcwql10ft;7fxSLnklnayJNBIKntXedZ;Slidin;SAVAGE MODE II;21 Savage;2020-10-02;185036;66;0.774;0.00163;0.706;1.28e-06;0.104;-6.494;0.355;152.891;4;1;0.382;2;10;0;0;0;0;4682681;http://www.instagram.com/21savage;21savage;12329019.0
2015;3271;2;;130;;4685789;8051466;1URnnhqYAYcrqrcwql10ft;0tdCy39PgWN8LFWu34ORn3;Rap Saved Me;Without Warning;21 Savage;2017-10-30;257600;65;0.845;0.00525;0.399;0.74;0.102;-7.509;0.309;143.049;4;1;0.148;1;10;0;0;0;0;4682681;http://www.instagram.com/21savage;21savage;12329019.0
2016;3493;1;;141;;6359713;6359713;1URnnhqYAYcrqrcwql10ft;0hPLZrnDgtKxrym1BHjDhd;can't leave without it;i am > i was;21 Savage;2018-12-21;205351;66;0.872;0.111;0.591;0.0;0.144;-6.952;0.359;131.982;4;0;0.696;6;12;0;0;0;0;4682681;http://www.instagram.com/21savage;21savage;12329019.0
2017;3559;1;;131;;6029118;6029118;1URnnhqYAYcrqrcwql10ft;42Tohunwlh34o0mgxYx5iq;My Dawg;SAVAGE MODE II;21 Savage;2020-10-02;181715;62;0.831;0.0652;0.532;0.0;0.464;-5.319;0.301;140.105;4;0;0.364;0;10;0;0;0;0;4682681;http://www.instagram.com/21savage;21savage;12329019.0
2018;3590;1;;161;;5894178;5894178;1URnnhqYAYcrqrcwql10ft;2wOXxtHZgRkkrkEbKLzzqs;1.5;i am > i was;21 Savage;2018-12-21;148655;58;0.885;0.000244;0.52;1.16e-06;0.454;-8.353;0.359;84.022;4;1;0.306;1;12;0;0;0;0;4682681;http://www.instagram.com/21savage;21savage;12329019.0
2019;3606;1;;139;;5841110;5841110;1URnnhqYAYcrqrcwql10ft;4V9ynsDPwHtdItksqjuRu0;Brand New Draco;SAVAGE MODE II;21 Savage;2020-10-02;202420;63;0.697;0.041;0.709;0.000296;0.0886;-6.642;0.298;155.023;4;0;0.439;11;10;0;0;0;0;4682681;http://www.instagram.com/21savage;21savage;12329019.0
2020;3628;1;;168;;5720004;5720004;1URnnhqYAYcrqrcwql10ft;5ZSIExfQuVv69tw5Qw3yDl;break da law;i am > i was;21 Savage;2018-12-21;177747;55;0.904;0.0493;0.575;0.0;0.256;-7.823;0.346;141.037;4;1;0.359;1;12;0;0;0;0;4682681;http://www.instagram.com/21savage;21savage;12329019.0
2021;3680;1;;177;;5516007;5516007;1URnnhqYAYcrqrcwql10ft;2QgfDF0fQ4sskDthP8MG5w;asmr;i am > i was;21 Savage;2018-12-21;171713;59;0.84;0.0399;0.543;0.0;0.117;-7.738;0.476;170.067;4;1;0.161;1;12;0;0;0;0;4682681;http://www.instagram.com/21savage;21savage;12329019.0
2022;3769;1;;184;;5258620;5258620;1URnnhqYAYcrqrcwql10ft;4f1XXGjZZ9EkFkrbPJek6X;gun smoke;i am > i was;21 Savage;2018-12-21;167410;54;0.809;0.000832;0.461;4.43e-05;0.143;-5.677;0.0907;85.992;4;0;0.325;10;12;0;0;0;0;4682681;http://www.instagram.com/21savage;21savage;12329019.0
2023;3813;1;;179;;5154955;5154955;1URnnhqYAYcrqrcwql10ft;50I7FNN2rl2rWiNwGxS146;No Opp Left Behind;SAVAGE MODE II;21 Savage;2020-10-02;194214;62;0.823;0.0161;0.703;1.35e-06;0.294;-2.691;0.298;178.043;4;1;0.26;8;10;0;0;0;0;4682681;http://www.instagram.com/21savage;21savage;12329019.0
2024;3846;1;;193;;5090573;5090573;1URnnhqYAYcrqrcwql10ft;0ZKKJTv21zJpNrKiL0LYyV;out for the night;i am > i was;21 Savage;2018-12-21;137232;55;0.841;0.001;0.695;4.26e-05;0.189;-5.625;0.415;173.368;4;1;0.408;9;12;0;0;0;0;4682681;http://www.instagram.com/21savage;21savage;12329019.0
2025;3930;1;;190;;4915080;4915080;1URnnhqYAYcrqrcwql10ft;1wGnp7ejkCuXRsehXx0PNP;RIP Luv;SAVAGE MODE II;21 Savage;2020-10-02;214192;63;0.63;0.105;0.399;0.174;0.234;-9.869;0.178;183.016;3;0;0.0657;5;10;0;0;0;0;4682681;http://www.instagram.com/21savage;21savage;12329019.0
2026;3962;1;;197;;4853661;4853661;1URnnhqYAYcrqrcwql10ft;7FtZFla3ZH6PqsAJ9MvVCM;Steppin On Niggas;SAVAGE MODE II;21 Savage;2020-10-02;140832;59;0.849;0.000608;0.635;8.44e-06;0.062;-4.068;0.254;89.484;4;1;0.798;7;10;0;0;0;0;4682681;http://www.instagram.com/21savage;21savage;12329019.0
2027;4209;1;;150;;4219006;4219006;1URnnhqYAYcrqrcwql10ft;2D2w9943rsnJOGCrI4aMQp;My Choppa Hate Niggas;Without Warning;21 Savage;2017-10-30;148640;63;0.862;0.0974;0.274;0.185;0.183;-5.818;0.484;77.493;4;0;0.146;0;10;0;0;0;0;4682681;http://www.instagram.com/21savage;21savage;12329019.0
2028;1578;8;;28;;12092598;54591275;5IcR3N7QB1j6KBL8eImZ8m;4LmAnpjlhWTahvRkYR8xJa;X;X;Nicky Jam;2018-03-02;173627;5;0.595;0.0364;0.773;0.00108;0.334;-4.736;0.0549;180.073;4;0;0.711;9;3;0;1;1;1;4483203;http://www.instagram.com/groovyq;groovyq;2802689.0
2029;1578;8;;28;;12092598;54591275;5IcR3N7QB1j6KBL8eImZ8m;4LmAnpjlhWTahvRkYR8xJa;X;Luv Is Rage 2;Lil Uzi Vert;2017-08-25;173797;58;0.623;0.0043;0.58;0.0;0.394;-7.076;0.332;163.159;4;1;0.301;8;8;0;1;1;1;4483203;http://www.instagram.com/groovyq;groovyq;2802689.0
2030;2233;10;;81;;4060875;25627079;5IcR3N7QB1j6KBL8eImZ8m;2yJ9GVCLMmzBBfQAnfzlwr;THat Part;Blank Face LP;ScHoolboy Q;2016-07-08;313573;64;0.927;0.0855;0.535;0.0;0.136;-7.59;0.0911;112.96;4;0;0.336;6;7;0;0;0;1;4483203;http://www.instagram.com/groovyq;groovyq;2802689.0
2031;2636;3;;75;;7630971;16702555;5IcR3N7QB1j6KBL8eImZ8m;4dTiQezDWmEOWcdCbWVWMp;Numb Numb Juice;Numb Numb Juice;ScHoolboy Q;2019-03-14;114973;0;0.886;0.00122;0.47;3.36e-05;0.121;-7.756;0.458;156.997;4;0;0.184;6;3;0;0;0;0;4483203;http://www.instagram.com/groovyq;groovyq;2802689.0
2032;3105;2;;103;;5437998;9616367;4O15NlyKLIASxsJ0PrXPfz;5tRmoZRoupvMYPV1oezFrH;X;X;Nicky Jam;2018-03-02;173627;5;0.595;0.0364;0.773;0.00108;0.334;-4.736;0.0549;180.073;4;0;0.711;9;3;0;1;1;1;4677021;http://www.instagram.com/liluzivert;liluzivert;14884800.0
2033;3105;2;;103;;5437998;9616367;4O15NlyKLIASxsJ0PrXPfz;5tRmoZRoupvMYPV1oezFrH;X;Luv Is Rage 2;Lil Uzi Vert;2017-08-25;173797;58;0.623;0.0043;0.58;0.0;0.394;-7.076;0.332;163.159;4;1;0.301;8;8;0;1;1;1;4677021;http://www.instagram.com/liluzivert;liluzivert;14884800.0
2034;996;18;;38;;10891403;126518401;4O15NlyKLIASxsJ0PrXPfz;3XiNC94b4Tq1xwv70sQJGN;Sanguine Paradise;Sanguine Paradise;Lil Uzi Vert;2019-04-09;243976;75;0.729;0.0948;0.603;0.0;0.113;-6.736;0.0666;134.972;4;0;0.207;6;4;0;0;1;1;4677021;http://www.instagram.com/liluzivert;liluzivert;14884800.0
2035;1025;12;;18;;20451202;119905873;4O15NlyKLIASxsJ0PrXPfz;2Ec33AVlkTTq8BHFgBTdQs;Futsal Shuffle 2020;Futsal Shuffle 2020;Lil Uzi Vert;2019-12-12;198912;69;0.881;0.0327;0.457;0.0;0.231;-8.191;0.156;136.97;4;0;0.296;7;12;0;0;1;1;4677021;http://www.instagram.com/liluzivert;liluzivert;14884800.0
2036;1057;15;;21;;18179065;113211830;4O15NlyKLIASxsJ0PrXPfz;3kW4z2pIj5VY5fLjBrMRL5;P2;Eternal Atake;Lil Uzi Vert;2020-03-06;234626;76;0.775;0.0236;0.72;0.0;0.114;-5.353;0.193;155.086;4;0;0.49;11;3;0;0;1;1;4677021;http://www.instagram.com/liluzivert;liluzivert;14884800.0
2037;1144;16;;32;;13533191;99202953;4O15NlyKLIASxsJ0PrXPfz;56uXDJRCuoS7abX3SkzHKQ;Myron;Eternal Atake (Deluxe) - LUV vs. The World 2;Lil Uzi Vert;2020-03-13;224954;77;0.771;0.055;0.654;0.0;0.214;-6.976;0.298;155.047;4;0;0.573;8;3;0;0;1;1;4677021;http://www.instagram.com/liluzivert;liluzivert;14884800.0
2038;1239;32;;119;;3906269;87935965;4O15NlyKLIASxsJ0PrXPfz;2ANLarE8yHVsLWW21nj79M;You Was Right;Lil Uzi Vert vs. The World;Lil Uzi Vert;2016-05-27;163944;70;0.843;0.069;0.359;0.0;0.12;-7.417;0.461;81.987;4;1;0.156;0;5;0;0;1;1;4677021;http://www.instagram.com/liluzivert;liluzivert;14884800.0
2039;1443;7;;16;;19179897;66211994;4O15NlyKLIASxsJ0PrXPfz;2ajzBr7vwHTEBeqDzcsNRC;That Way - Bonus Track;Eternal Atake;Lil Uzi Vert;2020-03-06;212354;69;0.712;0.0546;0.598;0.0;0.154;-5.368;0.0388;130.007;4;0;0.504;7;3;0;0;1;1;4677021;http://www.instagram.com/liluzivert;liluzivert;14884800.0
2040;1470;9;;25;;13518892;64308455;4O15NlyKLIASxsJ0PrXPfz;0Fpen1PTuEnCmOJtUU9Iud;New Patek;New Patek;Lil Uzi Vert;2018-09-18;343099;68;0.85;0.0367;0.785;0.0;0.155;-4.963;0.345;145.063;4;0;0.718;8;9;0;0;1;1;4677021;http://www.instagram.com/liluzivert;liluzivert;14884800.0
2041;1501;24;;111;;3400507;61117253;4O15NlyKLIASxsJ0PrXPfz;0B8QzDH7YWih85V5SEMnyJ;Money Longer;Lil Uzi Vert vs. The World;Lil Uzi Vert;2016-05-27;198944;75;0.795;0.0541;0.568;0.0;0.108;-7.817;0.142;136.173;4;0;0.478;5;5;0;0;1;1;4677021;http://www.instagram.com/liluzivert;liluzivert;14884800.0
2042;1691;12;;83;;6157406;48257358;4O15NlyKLIASxsJ0PrXPfz;1uL78kFWxhz3umTMWJu8n5;Sauce It Up;Luv Is Rage 2;Lil Uzi Vert;2017-08-25;207038;68;0.813;0.0715;0.528;0.0;0.125;-6.305;0.313;79.532;4;0;0.131;6;8;0;0;1;1;4677021;http://www.instagram.com/liluzivert;liluzivert;14884800.0
2043;1956;3;;15;;19868123;35298116;4O15NlyKLIASxsJ0PrXPfz;7hav1MHURQf5SAoPk0egqh;Baby Pluto;Eternal Atake;Lil Uzi Vert;2020-03-06;210261;71;0.772;0.135;0.634;0.0;0.432;-6.101;0.212;160.052;4;0;0.671;10;3;0;0;0;1;4677021;http://www.instagram.com/liluzivert;liluzivert;14884800.0
2044;2120;3;;31;;16121763;29048390;4O15NlyKLIASxsJ0PrXPfz;6CUP2khYzdphXebxVTfPE3;Lo Mein;Eternal Atake;Lil Uzi Vert;2020-03-06;195299;68;0.855;0.0888;0.676;0.0;0.144;-5.736;0.325;133.082;4;1;0.509;1;3;0;0;0;1;4677021;http://www.instagram.com/liluzivert;liluzivert;14884800.0
2045;2334;3;;57;;10691864;22836286;4O15NlyKLIASxsJ0PrXPfz;2fOlBMkWR7lXJfqp5VTbDG;Futsal Shuffle 2020 - Bonus Track;Eternal Atake;Lil Uzi Vert;2020-03-06;198912;64;0.879;0.0346;0.448;0.0;0.224;-8.57;0.222;136.985;4;0;0.278;7;3;0;0;0;1;4677021;http://www.instagram.com/liluzivert;liluzivert;14884800.0
2046;2410;2;;36;;14661790;21104241;4O15NlyKLIASxsJ0PrXPfz;5egD7A5x9AHdVO2fMo3Wbo;Silly Watch;Eternal Atake;Lil Uzi Vert;2020-03-06;195692;66;0.903;0.0298;0.535;0.0;0.0851;-6.238;0.286;130.117;4;1;0.157;8;3;0;0;0;0;4677021;http://www.instagram.com/liluzivert;liluzivert;14884800.0
2047;2613;2;;51;;12068329;17057168;4O15NlyKLIASxsJ0PrXPfz;6vxU64pcIuQ38O015Zy4qj;Homecoming;Eternal Atake;Lil Uzi Vert;2020-03-06;213884;64;0.929;0.000592;0.563;0.0;0.244;-7.428;0.49;129.957;4;1;0.353;9;3;0;0;0;0;4677021;http://www.instagram.com/liluzivert;liluzivert;14884800.0
2048;2642;2;;52;;11828199;16646238;4O15NlyKLIASxsJ0PrXPfz;1xcOYJxDa5pObgxY1r0I9c;I'm Sorry;Eternal Atake;Lil Uzi Vert;2020-03-06;211882;62;0.858;0.213;0.547;0.0;0.104;-5.822;0.29;128.02;4;1;0.303;1;3;0;0;0;0;4677021;http://www.instagram.com/liluzivert;liluzivert;14884800.0
2049;2661;2;;53;;11412571;16310738;4O15NlyKLIASxsJ0PrXPfz;4YcWzLSnGqLjSCycuSMHnn;Prices;Eternal Atake;Lil Uzi Vert;2020-03-06;233333;67;0.786;0.173;0.683;0.0;0.706;-5.397;0.205;126.002;4;1;0.57;7;3;0;0;0;0;4677021;http://www.instagram.com/liluzivert;liluzivert;14884800.0
2050;2923;1;;49;;12059592;12059592;4O15NlyKLIASxsJ0PrXPfz;5raTDhlbxFDnpn89bxArdH;That Way;That Way;Lil Uzi Vert;2020-03-01;212354;69;0.719;0.0582;0.611;0.0;0.155;-5.01;0.0403;129.962;4;0;0.489;7;3;0;0;0;0;4677021;http://www.instagram.com/liluzivert;liluzivert;14884800.0
2051;3030;1;;60;;10484727;10484727;4O15NlyKLIASxsJ0PrXPfz;1jDbQz6tr52WgScCTXMnaN;POP;Eternal Atake;Lil Uzi Vert;2020-03-06;227474;60;0.741;0.00961;0.599;0.0;0.785;-6.672;0.419;139.891;4;0;0.276;1;3;0;0;0;0;4677021;http://www.instagram.com/liluzivert;liluzivert;14884800.0
2052;3040;1;;61;;10396969;10396969;4O15NlyKLIASxsJ0PrXPfz;25B5fGr9K0VdZJiRFsnMO4;Celebration Station;Eternal Atake;Lil Uzi Vert;2020-03-06;195058;63;0.748;0.101;0.771;0.0;0.135;-4.156;0.15;142.086;4;1;0.792;6;3;0;0;0;0;4677021;http://www.instagram.com/liluzivert;liluzivert;14884800.0
2053;3081;1;;64;;9974143;9974143;4O15NlyKLIASxsJ0PrXPfz;2oHDJHNondITqbl8xZ9vPn;Bigger Than Life;Eternal Atake;Lil Uzi Vert;2020-03-06;192705;64;0.776;0.325;0.752;0.0;0.33;-4.711;0.193;140.013;4;0;0.716;8;3;0;0;0;0;4677021;http://www.instagram.com/liluzivert;liluzivert;14884800.0
2054;3095;1;;68;;9824605;9824605;4O15NlyKLIASxsJ0PrXPfz;3BYIzNZ3t9lRQCACXSMLrT;Venetia;Eternal Atake;Lil Uzi Vert;2020-03-06;188800;65;0.775;0.162;0.757;0.0;0.148;-4.139;0.175;142.933;4;1;0.562;9;3;0;0;0;0;4677021;http://www.instagram.com/liluzivert;liluzivert;14884800.0
2055;3103;2;;88;;5940470;9619767;4O15NlyKLIASxsJ0PrXPfz;1QgTBfRN5m81a5K01qens6;444+222;Luv Is Rage 2;Lil Uzi Vert;2017-08-25;247347;61;0.791;0.0235;0.513;2.83e-05;0.101;-6.568;0.269;76.997;4;0;0.481;10;8;0;0;0;0;4677021;http://www.instagram.com/liluzivert;liluzivert;14884800.0
2056;3114;1;;73;;9533898;9533898;4O15NlyKLIASxsJ0PrXPfz;6YAxCn4juTWn5hWl2hzHGw;You Better Move;Eternal Atake;Lil Uzi Vert;2020-03-06;196638;61;0.842;0.159;0.556;0.0;0.204;-6.793;0.442;118.836;4;1;0.306;8;3;0;0;0;0;4677021;http://www.instagram.com/liluzivert;liluzivert;14884800.0
2057;3232;1;;68;;8374259;8374259;4O15NlyKLIASxsJ0PrXPfz;59JWp4PjZ9TRM8cmtaDYB1;Yessirskiii;Eternal Atake (Deluxe) - LUV vs. The World 2;Lil Uzi Vert;2020-03-13;219340;72;0.895;0.0183;0.739;7.61e-06;0.102;-6.633;0.283;140.007;4;1;0.763;8;3;0;0;0;0;4677021;http://www.instagram.com/liluzivert;liluzivert;14884800.0
2058;3250;1;;93;;8219307;8219307;4O15NlyKLIASxsJ0PrXPfz;46mT9NR7N9Zf5MolcrBgE3;Chrome Heart Tags;Eternal Atake;Lil Uzi Vert;2020-03-06;212821;59;0.702;0.541;0.768;0.0;0.105;-4.055;0.0669;70.056;4;1;0.574;0;3;0;0;0;0;4677021;http://www.instagram.com/liluzivert;liluzivert;14884800.0
2059;3301;1;;102;;7828045;7828045;4O15NlyKLIASxsJ0PrXPfz;4wBcaYqLPm7EtDVoJQORU4;Bust Me;Eternal Atake;Lil Uzi Vert;2020-03-06;194451;59;0.734;0.237;0.703;1.99e-06;0.413;-6.256;0.355;151.923;4;1;0.608;11;3;0;0;0;0;4677021;http://www.instagram.com/liluzivert;liluzivert;14884800.0
2060;3392;1;;122;;7053947;7053947;4O15NlyKLIASxsJ0PrXPfz;7gHZGXSJzM29WA384suYY2;Secure The Bag;Eternal Atake;Lil Uzi Vert;2020-03-06;238425;58;0.803;0.344;0.719;0.0;0.425;-4.485;0.392;129.945;4;1;0.549;0;3;0;0;0;0;4677021;http://www.instagram.com/liluzivert;liluzivert;14884800.0
2061;3409;3;;180;;2343728;6909600;4O15NlyKLIASxsJ0PrXPfz;4uhvMW7ly7tJil31YYscAN;Erase Your Social;The Perfect LUV Tape;Lil Uzi Vert;2016-08-10;199993;74;0.705;0.694;0.609;0.0;0.234;-5.728;0.0729;140.058;4;1;0.718;3;8;0;0;0;0;4677021;http://www.instagram.com/liluzivert;liluzivert;14884800.0
2062;3716;1;;153;;5415044;5415044;4O15NlyKLIASxsJ0PrXPfz;19Ec2gbNtQTE44IizcPjtD;Wassup;Bobby Tarantino II;Logic;2018-03-09;219480;53;0.777;0.0869;0.57;0.0;0.121;-6.833;0.0472;139.993;4;1;0.321;1;3;0;0;0;0;4677021;http://www.instagram.com/liluzivert;liluzivert;14884800.0
2063;3561;1;;126;;6017103;6017103;4O15NlyKLIASxsJ0PrXPfz;4SnlSaLJJ7reJMCHM5YUuX;Lotus;Eternal Atake (Deluxe) - LUV vs. The World 2;Lil Uzi Vert;2020-03-13;193861;60;0.802;0.24;0.748;0.0;0.165;-5.708;0.207;150.063;4;1;0.516;8;3;0;0;0;0;4677021;http://www.instagram.com/liluzivert;liluzivert;14884800.0
2064;3747;1;;158;;5324545;5324545;4O15NlyKLIASxsJ0PrXPfz;4sWGHlZGM1XA7TyWdtBAbA;Moon Relate;Eternal Atake (Deluxe) - LUV vs. The World 2;Lil Uzi Vert;2020-03-13;181825;60;0.867;0.18;0.768;0.0;0.254;-3.73;0.0791;102.021;3;1;0.34;7;3;0;0;0;0;4677021;http://www.instagram.com/liluzivert;liluzivert;14884800.0
2065;3873;1;;177;;5043990;5043990;4O15NlyKLIASxsJ0PrXPfz;7vTspUAmMKFkUpKL9HLZNL;Trap This Way (This Way);Eternal Atake (Deluxe) - LUV vs. The World 2;Lil Uzi Vert;2020-03-13;185438;61;0.71;0.248;0.586;0.0;0.193;-5.331;0.381;175.987;4;1;0.207;2;3;0;0;0;0;4677021;http://www.instagram.com/liluzivert;liluzivert;14884800.0
2066;3973;1;;188;;4831405;4831405;4O15NlyKLIASxsJ0PrXPfz;0AhJag7VI8uFf3mJFsTwvf;I Can Show You;Eternal Atake (Deluxe) - LUV vs. The World 2;Lil Uzi Vert;2020-03-13;120076;59;0.817;0.051;0.656;0.0;0.115;-7.086;0.277;139.915;4;0;0.314;10;3;0;0;0;0;4677021;http://www.instagram.com/liluzivert;liluzivert;14884800.0
2067;4020;1;;166;;4701551;4701551;4O15NlyKLIASxsJ0PrXPfz;0ROE31C8Wu4neZoR9stM9e;Sasuke;Sasuke;Lil Uzi Vert;2020-04-24;251336;58;0.859;0.00414;0.477;0.0;0.0819;-6.116;0.428;145.979;4;1;0.153;1;4;0;0;0;0;4677021;http://www.instagram.com/liluzivert;liluzivert;14884800.0
2068;4165;1;;137;;4364462;4364462;4O15NlyKLIASxsJ0PrXPfz;65kp3OFn7JXbCvkm3m2Ui2;Two®;Luv Is Rage 2;Lil Uzi Vert;2017-08-25;185276;66;0.266;0.424;0.642;0.0;0.0943;-5.133;0.0694;75.022;4;1;0.0371;7;8;0;0;0;0;4677021;http://www.instagram.com/liluzivert;liluzivert;14884800.0
